Time,Time Code,Country Name,Country Code,"Access to clean fuels and technologies for cooking, rural (% of rural population) [EG.CFT.ACCS.RU.ZS]","Access to clean fuels and technologies for cooking, urban (% of urban population) [EG.CFT.ACCS.UR.ZS]","Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Access to electricity, urban (% of urban population) [EG.ELC.ACCS.UR.ZS]","People using safely managed drinking water services, rural (% of rural population) [SH.H2O.SMDW.RU.ZS]","People using safely managed sanitation services, rural (% of rural population) [SH.STA.SMSS.RU.ZS]",Rural population (% of total population) [SP.RUR.TOTL.ZS],Rural population [SP.RUR.TOTL],Rural population growth (annual %) [SP.RUR.TOTL.ZG],"People using safely managed drinking water services, urban (% of urban population) [SH.H2O.SMDW.UR.ZS]","People using safely managed sanitation services, urban (% of urban population) [SH.STA.SMSS.UR.ZS]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Urban population growth (annual %) [SP.URB.GROW],Urban population [SP.URB.TOTL],"Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]"
2020,YR2020,Tunisia,TUN,99.7,99.9,99.6713985684086,100,68.70061332,62.88169734,30.432,3701056,-0.0979240769725173,83.91672,88.57644902,69.568,1.38095542388519,8460667,..,..,..,..
2020,YR2020,Turkiye,TUR,84.6,99.5,100,100,..,79.86894786,23.895,20104161,-1.18831083760616,..,77.97614001,76.105,1.40614063630154,64031267,..,..,3.35999989509583,9.38000011444092
2020,YR2020,Turkmenistan,TKM,99.9,99.9,100,100,92.34754902,..,47.484,2967958,0.502344899805271,97.08264706,..,52.516,2.3782937147859,3282480,..,..,..,27.9983997344971
2020,YR2020,Turks and Caicos Islands,TCA,..,..,100,100,..,..,6.395,2831,-1.05412079382106,..,..,93.605,3.00277262601928,41445,..,..,3.27049994468689,11.6221303939819
2020,YR2020,Tuvalu,TUV,40.3,94.1,98.4062947611578,99.9983520507813,..,..,35.986,3983,-1.17310717590844,50,..,64.014,2.28385604630501,7086,..,..,..,..
2020,YR2020,Uganda,UGA,0.3,1.7,32.8394825878501,70.1080322265625,7.951877856,15.57435975,75.046,33323884,2.54573003303503,42.80011295,..,24.954,5.73787942305387,11080727,..,..,2.58628010749817,11.25
2020,YR2020,Ukraine,UKR,88.1,99,100,100,89.75,..,30.392,13412612,-1.01745574824145,88.70195296,68.91224393,69.608,-0.380110466355551,30719437,..,..,5.38231992721558,13.0863704681396
2020,YR2020,United Arab Emirates,ARE,100,100,100,100,..,..,12.952,1202890,-1.16223772382522,..,..,87.048,1.11567075335732,8084399,..,..,3.87986993789673,11.7062301635742
2020,YR2020,United Kingdom,GBR,100,100,100,100,..,93.57627368,16.097,10798066,-1.18151097685844,..,98.9619985,83.903,0.665362493050561,56283168,..,..,5.53000020980835,10.5600004196167
2020,YR2020,United States,USA,100,100,100,100,..,..,17.336,57470836,-0.211224879152196,97.46727482,97.28297372,82.664,1.21264765742654,274040676,..,..,6.05000019073486,12.6499996185303
2020,YR2020,Uruguay,URY,100,100,100,100,..,..,4.485,153795,-1.9446219816011,94.58874459,..,95.515,0.112939218971122,3275291,..,..,4.55207014083862,16.3634796142578
2020,YR2020,Uzbekistan,UZB,73.3,98.2,100,100,31.08634272,..,49.584,16973620,1.95642009904719,86.11594481,..,50.416,1.88841035704427,17258430,..,..,4.92279005050659,20.5356502532959
2020,YR2020,Vanuatu,VUT,1.7,20,57.535905741391,95.7850799560547,..,..,74.475,232127,2.18765733405677,56.5837,..,25.525,2.87923598159914,79558,..,..,2.24232006072998,5.05280017852783
2020,YR2020,"Venezuela, RB",VEN,83.6,98,99.2860745745092,100,..,..,11.721,3339366,-2.00717157914417,..,..,88.279,-1.6307974245852,25151087,..,..,..,..
2020,YR2020,Vietnam,VNM,93.4,98.2,99.7404085540462,99.9,..,..,62.66,60560066,-0.223583835019873,..,..,37.34,2.83151425856978,36088619,..,..,4.11161661148071,14.4071702957153
2020,YR2020,Virgin Islands (U.S.),VIR,..,..,100,100,..,..,4.06100000000001,4316,-2.96757681461167,..,..,95.939,-0.243882254311271,101974,..,..,..,..
2020,YR2020,West Bank and Gaza,PSE,..,..,100,100,75.63272701,48.03780218,23.281,1118249,1.2952752682179,80.93287036,72.35431117,76.719,2.8508765124279,3685020,97.5144577026367,99.2323532104492,..,..
2020,YR2020,"Yemen, Rep.",YEM,42.3,93.35,62.1091276641188,93.0902786254883,..,..,62.092,20045810,1.29296541480667,..,60.61326697,37.908,3.99974403498889,12238236,..,..,..,..
2020,YR2020,Zambia,ZMB,2.3,21.3,13.9711759167821,82.6101608276367,..,23.7517675,55.371,10480465,1.93290333786957,50.48979104,..,44.629,4.18973799229941,8447250,87.5,93.1999969482422,3.70239996910095,12.3780202865601
2020,YR2020,Zimbabwe,ZWE,6.7,78.4,37.0602477714791,85.7154764587655,12.86127195,30.24079561,67.758,10617452,1.98389097289518,64.57833928,16.00405998,32.242,2.13042091541727,5052214,..,..,..,15.6666107177734
2021,YR2021,Afghanistan,AFG,17.9,85.2,97.0572022178384,99.5,..,..,73.686,29547690,2.46127474380238,..,..,26.314,3.95185728902399,10551772,37.266040802002,55.9294013977051,..,10.8801097869873
2021,YR2021,Albania,ALB,68.15,93.9,100,100,..,..,37.031,1041188,-3.21480421093383,..,..,62.969,0.443404480033808,1770478,98.4499969482422,99.4199981689453,..,..
2021,YR2021,Algeria,DZA,98.9,99.9,99.2850507754314,99.9620895385742,..,..,25.739,11370967,-0.372904438092594,..,..,74.261,2.37124967540079,32807002,..,..,..,16.2131690979004
2021,YR2021,American Samoa,ASM,..,..,..,..,..,..,12.831,5778,-2.66409198245866,..,..,87.169,-2.51044474758736,39257,..,..,..,..
2021,YR2021,Andorra,AND,100,100,100,100,..,..,12.142,9596,2.18075537010377,..,..,87.858,1.63634603123151,69438,..,..,2.88000011444092,10.2600002288818
2021,YR2021,Angola,AGO,8.1,76.6,..,74.9629364013672,..,..,32.54,11227528,1.23338356642193,..,..,67.46,4.11178584659054,23276246,72.2799987792969,82.8300018310547,..,6.91961002349854
2021,YR2021,Antigua and Barbuda,ATG,100,100,100,100,..,..,75.62,70492,0.66754686919631,..,..,24.38,0.37912230210342,22727,..,..,3.8362500667572,9.90322971343994
2021,YR2021,Argentina,ARG,97.7,99.9,100,100,..,..,7.771,3559798,-0.559558889997761,..,..,92.229,1.07551503856124,42248949,..,..,..,..
2021,YR2021,Armenia,ARM,96.4,99.7,100,99.9231567382813,..,..,36.569,1020631,-0.845109531280743,..,..,63.431,-0.336768058503091,1770343,..,..,2.77138996124268,8.27808952331543
2021,YR2021,Aruba,ABW,..,..,100,100,..,..,56.134,59803,-0.347205182959895,..,..,43.866,0.342950565482248,46734,..,..,..,..
2021,YR2021,Australia,AUS,100,100,100,100,..,..,13.638,3503340,-0.755585899426536,..,..,86.362,0.267934456197247,22184739,..,..,..,..
2021,YR2021,Austria,AUT,100,100,100,100,..,..,41.005,3672325,-0.164882069157888,..,..,58.995,0.85522683458329,5283472,..,..,..,..
2021,YR2021,Azerbaijan,AZE,97.5,99.4,100,100,..,..,43.224,4381941,-0.431819745575445,..,..,56.776,1.11098025254736,5755809,..,..,..,11.4832201004028
2021,YR2021,"Bahamas, The",BHS,100,100,100,100,..,..,16.635,67855,-0.36628730484219,..,..,83.365,0.496450111492329,340051,..,..,2.78221988677979,10.1294498443604
2021,YR2021,Bahrain,BHR,100,100,100,100,..,..,10.378,151858,-2.07759734107058,..,..,89.622,-0.836505335284737,1311407,..,..,..,9.08058261871338
2021,YR2021,Bangladesh,BGD,9.7,59.1,98.5442117423545,99.6914825439453,..,..,61.054,103398765,-0.102356944360828,..,..,38.946,3.1436030611842,65957486,..,..,2.11938500404358,10.221302986145
2021,YR2021,Barbados,BRB,100,100,100,100,..,..,68.754,193336,0.100393821275332,..,..,31.246,0.3568683774869,87864,..,..,6.45361995697021,16.5802001953125
2021,YR2021,Belarus,BLR,99,99.8,100,100,..,..,20.09,1868889,-2.93142628174075,..,..,79.91,-0.292441093106297,7433696,..,..,4.70553016662598,16.5380401611328
2021,YR2021,Belgium,BEL,100,100,100,100,..,..,1.883,218295,-1.52837829808877,..,..,98.117,0.508647378332019,11374657,..,..,..,..
2021,YR2021,Belize,BLZ,73.6,95.1,97.0836733402899,98.4006881713867,..,..,53.799,215213,0.958986927913049,..,..,46.201,1.66734180682864,184818,..,..,8.70701026916504,22.1747493743896
2021,YR2021,Benin,BEN,1.4,7.7,17.9942154433107,66.9597854614258,..,..,51.028,6632056,1.67406840863543,..,..,48.972,3.90360091217683,6364839,45.8400001525879,65.0400009155273,..,..
2021,YR2021,Bermuda,BMU,..,..,100,100,..,..,0,0,..,..,..,100,-0.202104144558527,63764,..,..,1.89716053009033,13.2497959136963
2021,YR2021,Bhutan,BTN,79.9,97.7,100,100,..,..,56.992,443105,-0.564185595623015,..,..,43.008,2.26451020895601,334381,70.9499969482422,97.3000030517578,7.00352382659912,15.7097816467285
2021,YR2021,Bolivia,BOL,64.6,99.1,95.1100037052494,100,..,..,29.525,3566464,0.00832792275871182,..,..,70.475,1.69420595110603,8513008,..,..,..,10.4091358184814
2021,YR2021,Bosnia and Herzegovina,BIH,14.3,62.2,100,100,..,..,50.575,1654279,-2.23828629516841,..,..,49.425,-0.617820533475667,1616664,98.0999984741211,99.7200012207031,..,..
2021,YR2021,Botswana,BWA,26.3,86.3,24.9905461657325,93.0947570800781,..,..,28.44,736148,-0.736399587755352,..,..,71.56,2.59576280118226,1852275,..,..,..,..
2021,YR2021,Brazil,BRA,81.5,99,97.305019265081,99.7754440307617,..,..,12.683,27182995,-1.37697157377692,..,..,87.317,0.808423004096535,187143228,94.3000030517578,99.4000015258789,..,..
2021,YR2021,British Virgin Islands,VGB,..,..,100,100,..,..,51.08,15897,-0.106881277660836,..,..,48.92,1.51553147222952,15225,..,..,..,12.3629302978516
2021,YR2021,Brunei Darussalam,BRN,100,100,100,100,..,..,21.446,95515,-0.584583323529255,..,..,78.554,1.21006554821628,349858,97.5899963378906,99.7699966430664,..,..
2021,YR2021,Bulgaria,BGR,..,..,99.4828988822509,99.9,..,..,23.975,1648939,-2.2188848414522,..,..,76.025,-0.367953364506645,5228804,98.4199981689453,98.0599975585938,..,..
2021,YR2021,Burkina Faso,BFA,1,37.3,..,67.6179809570313,..,..,68.76,15196430,1.7339956727991,..,..,31.24,4.69743109075788,6904253,46.0400009155273,65.4800033569336,..,21.561954498291
2021,YR2021,Burundi,BDI,0.1,0.2,1.62982248444173,62.8334274291992,..,..,85.942,10786763,2.26605234871054,..,..,14.058,5.19369105477939,1764450,74.7099990844727,92.5800018310547,..,20.4385395050049
2021,YR2021,Cabo Verde,CPV,52.6,94.6,96.8563530611066,94.8669357299805,..,..,32.898,193416,-0.455489999943911,..,..,67.102,1.57581340878324,394509,90.7799987792969,98.6800003051758,..,15.112979888916
2021,YR2021,Cambodia,KHM,34.1,74.35,77.1282417951583,98.9114227294922,..,..,75.332,12496843,0.588033611714482,..,..,24.668,2.94841235644415,4092180,83.9100036621094,95.6399993896484,..,15.7361831665039
2021,YR2021,Cameroon,CMR,2.5,38.8,24.8157918814882,94.6907958984375,..,..,41.852,11383170,1.24065129423803,..,..,58.148,3.65217621911604,15815458,..,..,..,14.8910799026489
2021,YR2021,Canada,CAN,100,100,100,100,..,..,18.347,7013416,0.0806637032914649,..,..,81.653,0.686929105514026,31213082,..,..,..,..
2021,YR2021,Cayman Islands,CYM,..,..,100,100,..,..,0,0,..,..,..,100,1.21820372930298,68136,98.8678207397461,98.9068222045898,..,..
2021,YR2021,Central African Republic,CAF,0,1.6,1.5655317576963,34.6614456176758,..,..,57.352,3129787,1.33208598899798,..,..,42.648,3.17437224700531,2327367,..,..,..,9.08868980407715
2021,YR2021,Chad,TCD,0.1,33.3,1.30200220412856,43.2117462158203,..,..,76.219,13094226,2.8220404930063,..,..,23.781,4.26746190677989,4085514,26.7600002288818,35.1699981689453,2.8881299495697,15.1262903213501
2021,YR2021,Channel Islands,CHI,..,..,100,100,..,..,68.988,119131,0.842954979251165,..,..,31.012,1.07009112431887,53552,..,..,..,..
2021,YR2021,Chile,CHL,100,100,100,100,..,..,12.183,2374855,0.258328078471296,..,..,87.817,1.09688301329068,17118329,97.0400009155273,99.0999984741211,..,..
2021,YR2021,China,CHN,70.2,91.3,100,100,..,..,37.488,529465517,-2.7613220504546,..,..,62.512,1.83853028231533,882894483,..,..,..,..
2021,YR2021,Colombia,COL,66.7,99.2,99.9951115050321,100,..,..,18.26,9406924,-0.56654804825315,..,..,81.74,1.52993301358678,42109638,..,..,..,..
2021,YR2021,Comoros,COM,3.9,24.8,82.8698483095906,100,..,..,70.387,578317,1.56900339807155,..,..,29.613,2.68926569684252,243308,61.9900016784668,81.2099990844727,..,..
2021,YR2021,"Congo, Dem. Rep.",COD,0.6,9.5,1,43.7558922312279,..,..,53.765,51557473,2.11826082175546,..,..,46.235,4.5221655167406,44336645,80.0199966430664,87.9000015258789,2.70000004768372,21.6123027801514
2021,YR2021,"Congo, Rep.",COG,3.89999999999999,50.2,12.3941780854816,66.9656372070313,..,..,31.717,1850943,0.895271038550992,..,..,68.283,2.98356781909268,3984863,80.6100006103516,82.3600006103516,..,17.8783493041992
2021,YR2021,Costa Rica,CRI,88.3,98.2,100,99.8020477294922,..,..,18.575,957348,-2.8598529653445,..,..,81.425,1.406834717935,4196609,98.0400009155273,99.5299987792969,..,..
2021,YR2021,Cote d'Ivoire,CIV,1.2,60.6,45.1913594819485,94.9144134521484,..,..,47.82,13140099,1.46896771606687,..,..,52.18,3.36784678948696,14338150,..,..,..,14.9781799316406
2021,YR2021,Croatia,HRV,100,100,100,100,..,..,42.122,1633912,-5.02529483339088,..,..,57.878,-3.69351191644176,2245088,99.4499969482422,99.7600021362305,..,..
2021,YR2021,Cuba,CUB,88.5,96.7,100,100,..,..,22.708,2556097,-0.823640912848267,..,..,77.292,-0.266142848880682,8700275,99.6731109619141,99.8746490478516,..,..
2021,YR2021,Curacao,CUW,..,..,100,100,..,..,10.962,16703,-1.45614887565023,..,..,89.038,-1.70504559966404,135666,..,..,..,14.6464796066284
2021,YR2021,Cyprus,CYP,100,100,100,100,..,..,33.144,412374,0.430632907496507,..,..,66.856,0.588276354117896,831814,99.3600006103516,99.9000015258789,..,..
2021,YR2021,Czechia,CZE,100,100,100,100,..,..,25.786,2709018,-2.40346292420219,..,..,74.214,-1.60549820477896,7796754,..,..,..,..
2021,YR2021,Denmark,DNK,100,100,100,100,..,..,11.76,688752,-0.615450690485685,..,..,88.24,0.574034304150868,5167981,..,..,..,..
2021,YR2021,Djibouti,DJI,0.299999999999989,11.6,36.5508396514291,73.4870529174805,..,..,21.783,240823,0.693780244827467,..,..,78.217,1.60121667943987,864734,..,..,..,..
2021,YR2021,Dominica,DMA,79.4,96.9,100,100,..,..,28.605,20713,-0.48643147422818,..,..,71.395,1.00700695444124,51699,..,..,5.46584510803223,8.29360961914063
2021,YR2021,Dominican Republic,DOM,76.1,95.6,94.8283855339573,98.76,..,..,16.787,1866357,-2.86185147289687,..,..,83.213,1.88098279420173,9251516,95.1699981689453,98.9400024414063,..,18.0149192810059
2021,YR2021,Ecuador,ECU,85.9,99,100,99.9770889282227,..,..,35.639,6342935,0.636395805334694,..,..,64.361,1.48550489674713,11454802,94.4835891723633,99.0050506591797,3.6913800239563,10.398229598999
2021,YR2021,"Egypt, Arab Rep.",EGY,99.9,99.9,100,100,..,..,57.138,62430223,1.52021654119656,..,..,42.862,1.84286736299705,46831955,73.0899963378906,91.5100021362305,..,..
2021,YR2021,El Salvador,SLV,82.9,97.1,94.0920621681137,99.2162399291992,..,..,25.882,1634233,-2.23073142786438,..,..,74.118,1.2535901422302,4679934,..,..,..,18.1300201416016
2021,YR2021,Equatorial Guinea,GNQ,3.99999999999999,31,1.35393349617703,90.3046493530273,..,..,26.439,432136,0.649819518274775,..,..,73.561,3.00718046472277,1202330,..,..,..,..
2021,YR2021,Eritrea,ERI,0.900000000000001,23.5,35.7387630310206,75.6941909790039,..,..,58.015,2100324,0.702400696496501,..,..,41.985,3.32733865202137,1519988,..,..,..,..
2021,YR2021,Estonia,EST,100,100,100,100,..,..,30.585,407066,-0.500140106194366,..,..,69.415,0.37423841895352,923866,99.870002746582,99.9899978637695,..,..
2021,YR2021,Eswatini,SWZ,44.3,90.5,79.1481886751617,94.5570297241211,..,..,75.631,901726,0.7175302973868,..,..,24.369,1.795086062599,290545,..,..,4.99529981613159,15.3408699035645
2021,YR2021,Ethiopia,ETH,0.5,26.6,42.7557020050132,94.3147964477539,..,..,77.826,93611468,1.99073009330936,..,..,22.174,4.78818035456334,26671558,..,..,..,..
2021,YR2021,Faroe Islands,FRO,..,..,100,100,..,..,57.417,30367,0.577950385977062,..,..,42.583,1.33648206755022,22522,..,..,..,..
2021,YR2021,Fiji,FJI,27.5,69.1,86.7714106567027,96,..,..,42.26,390740,-0.705902085579731,..,..,57.74,1.31150162606102,533870,..,..,..,14.4644203186035
2021,YR2021,Finland,FIN,100,100,100,100,..,..,14.404,798128,-0.339718595708195,..,..,85.596,0.299633189629648,4742889,..,..,..,..
2021,YR2021,France,FRA,100,100,100,100,..,..,18.758,12708476,-1.1495017469891,..,..,81.242,0.59304348511167,55041156,..,..,..,..
2021,YR2021,French Polynesia,PYF,..,..,100,100,..,..,37.934,115331,0.457121802710143,..,..,62.066,0.84403506794743,188701,..,..,..,..
2021,YR2021,Gabon,GAB,50.5,94.8,26.7955888660592,98.6919250488281,..,..,9.577,224215,-1.29963744625235,..,..,90.423,2.46469704373021,2116964,85.4599990844727,90.4400024414063,..,15.1235303878784
2021,YR2021,"Gambia, The",GMB,0.2,2.4,31.2290726016827,82.5850601196289,..,..,36.778,970908,0.80360506809956,..,..,63.222,3.54624816576109,1669008,58.060001373291,73.4199981689453,..,13.9794235229492
2021,YR2021,Georgia,GEO,82,97.4,100,99.921272277832,..,..,40.128,1488191,-1.41840576768285,..,..,59.872,0.322666414327491,2220419,..,..,3.62380003929138,11.5247602462769
2021,YR2021,Germany,DEU,100,100,100,100,..,..,22.456,18682511,-0.362094669488807,..,..,77.544,0.15974977086524,64513567,..,..,..,..
2021,YR2021,Ghana,GHA,12.2,45.5,74.0170891737595,95.2,..,..,42.015,13794798,0.505341525051446,..,..,57.985,3.11064063324169,19038233,..,..,..,..
2021,YR2021,Gibraltar,GIB,..,..,100,100,..,..,0,0,..,..,..,100,-0.122365336936256,32669,..,..,..,8.59397792816162
2021,YR2021,Greece,GRC,100,100,100,100,..,..,19.962,2124201,-2.14286661777351,..,..,80.038,-0.133384917339046,8517020,..,..,..,..
2021,YR2021,Greenland,GRL,..,..,100,100,..,..,12.493,7078,-1.27747929474636,..,..,87.507,0.763370214035138,49575,..,..,..,..
2021,YR2021,Grenada,GRD,87.3,94.2,..,..,..,..,63.306,78886,0.515995705320596,..,..,36.694,1.19024142657107,45724,..,..,..,10.0594644546509
2021,YR2021,Guam,GUM,..,..,100,100,..,..,4.985,8501,-0.761707555795745,..,..,95.015,0.847856630660284,162033,..,..,..,..
2021,YR2021,Guatemala,GTM,12.1,73.35,98.1460204027161,97.6093826293945,..,..,47.755,8170759,0.627500193342305,..,..,52.245,2.2662551121632,8938987,83.3499984741211,95.8099975585938,3.10876989364624,22.9552707672119
2021,YR2021,Guinea,GIN,0.1,2.3,21.2674346593795,89.8227081298828,..,..,62.736,8489377,1.82617631294094,..,..,37.264,3.4937015726281,5042529,45.3300018310547,60.3300018310547,..,11.9788904190063
2021,YR2021,Guinea-Bissau,GNB,0.1,1.9,15.8158834820302,60.5250930786133,..,..,55.383,1141289,1.44526260663416,..,..,44.617,3.15070635828884,919432,52.8899993896484,67.879997253418,..,9.31769847869873
2021,YR2021,Guyana,GUY,81.4,85.2,91.1868895002374,97.5494766235352,..,..,73.103,588163,0.768035889363347,..,..,26.897,1.33275453140369,216404,88.8499984741211,97.7600021362305,..,..
2021,YR2021,Haiti,HTI,1.3,6.5,..,81.838020324707,..,..,42.036,4812100,-0.825205317605596,..,..,57.964,2.76011280334554,6635469,..,..,..,16.1069355010986
2021,YR2021,Honduras,HND,23.5,72.6,85.6930918629088,100,..,..,41.018,4215972,0.0277317330255393,..,..,58.982,2.59699909152842,6062373,..,..,..,24.5982894897461
2021,YR2021,"Hong Kong SAR, China",HKG,..,..,100,100,..,..,0,0,..,..,..,100,-0.911776749148241,7413100,..,..,4.00102996826172,13.1164598464966
2021,YR2021,Hungary,HUN,100,100,100,100,..,..,27.755,2694980,-1.49954648303754,..,..,72.245,0.0065434189729684,7014911,99.0999984741211,98.6999969482422,..,..
2021,YR2021,Iceland,ISL,100,100,100,100,..,..,6.056,22560,0.881533690468172,..,..,93.944,1.68836433069136,349960,..,..,..,..
2021,YR2021,India,IND,56.9,93.3,99.3383457275924,100,..,..,64.607,909384771,0.0769840697542702,..,..,35.393,2.125468465055,498179071,..,..,..,..
2021,YR2021,Indonesia,IDN,78.5,94.3,98.2442121300936,99.93,..,..,42.71,116919988,-0.813402953748083,..,..,57.29,1.83401585381079,156833203,..,..,..,..
2021,YR2021,"Iran, Islamic Rep.",IRN,92.35,98.8,100,100,..,..,23.655,20798288,-1.24873570415182,..,..,76.345,1.34166951354559,67125144,88.7399978637695,98.7200012207031,..,..
2021,YR2021,Iraq,IRQ,98.8,99.6,100,100,..,..,28.881,12572937,1.48941867836192,..,..,71.119,2.58717038649472,30960655,..,..,..,..
2021,YR2021,Ireland,IRL,100,100,100,100,..,..,36.088,1816369,0.238782653226739,..,..,63.912,1.35995965293866,3216796,..,..,..,..
2021,YR2021,Isle of Man,IMN,..,..,100,100,..,..,46.924,39540,-0.118796379307761,..,..,53.076,0.592049452017595,44723,..,..,..,..
2021,YR2021,Israel,ISR,100,100,100,100,..,..,7.32599999999999,686058,0.429895204252651,..,..,92.674,1.70430222991677,8678642,..,..,..,..
2021,YR2021,Italy,ITA,100,100,100,100,..,..,28.654,16937284,-1.62106563572708,..,..,71.346,-0.124129801412634,42172384,..,..,..,..
2021,YR2021,Jamaica,JAM,86.2,84.2,100,100,..,..,43.348,1225749,-0.526533487609158,..,..,56.652,0.86077664867006,1601946,..,..,6.02747011184692,..
2021,YR2021,Japan,JPN,100,100,100,100,..,..,8.133,10221684,-1.49965333207488,..,..,91.867,-0.367384540062546,115459909,..,..,..,..
2021,YR2021,Jordan,JOR,99.4,99.8,98.8058278176909,100,..,..,8.374,933557,-0.464451050246052,..,..,91.626,2.21634439310486,10214721,98.4199981689453,99.4199981689453,3.21138000488281,9.65727996826172
2021,YR2021,Kazakhstan,KAZ,89.7,97.8,100,100,..,..,42.179,8014427,0.944513726858764,..,..,57.821,1.559265648523,10986561,..,..,..,20.3446216583252
2021,YR2021,Kenya,KEN,8.3,51.3,68.172482281834,97.5480041503906,..,..,71.507,37902724,1.24873851843942,..,..,28.493,3.70601674052537,15102890,82.620002746582,88.6999969482422,4.79903984069824,..
2021,YR2021,Kiribati,KIR,1.7,20.4,..,88.2685470581055,..,..,43.665,56273,0.206350691383521,..,..,56.335,3.21215521595277,72601,..,..,..,19.2718391418457
2021,YR2021,"Korea, Dem. People's Rep.",PRK,0.900000000000001,19.4,..,..,..,..,37.358,9702586,-0.293264456540992,..,..,62.642,0.820464997957436,16269323,..,..,..,..
2021,YR2021,"Korea, Rep.",KOR,100,100,100,100,..,..,18.586,9617303,-0.176401096544505,..,..,81.414,-0.176410375279992,42127573,..,..,..,..
2021,YR2021,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Kuwait,KWT,100,100,100,100,..,..,0,0,..,..,..,100,-2.56280809325179,4250114,..,..,..,..
2021,YR2021,Kyrgyz Republic,KGZ,68.1,95,99.5812652295664,99.8301849365234,..,..,62.854,4206064,1.22601129293097,..,..,37.146,2.47009803683757,2485736,..,..,..,18.8385047912598
